,Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
6963,20029,runaway june,buy my own drinks,2019,pop,yeah try unfall apart think neon light real good start call couple friends stay guess go heart break mean gotta stay home yeah drink night light drop change jukebox dance stop thinkin bout drinkin bout need yeah drink tonight tonight tonight yeah drink tonight tonight tonight dive type walk see drink hand yeah say sweet glass gonna pass time yeah fine drink night light drop change jukebox dance stop thinkin bout drinkin bout need yeah drink tonight tonight tonight yeah drink tonight tonight tonight walk self door self medicate headache yeah boyfriend drink night light drop change jukebox dance time stop stop thinkin bout drinkin bout need yeah drink tonight tonight tonight yeah drink tonight tonight tonight drop change jukebox tonight tonight tonight thinkin bout drinkin bout dance tonight tonight tonight,131,0.000457665908285,0.0004576659108434,0.0004576659428881,0.3195966918159356,0.1243932779226633,0.0004576659071439,0.0112073583699399,0.0004576659313259,0.2284212588230073,0.0004576659258808,0.1956054173870002,0.0527702894267445,0.0004576659063219,0.0004576659072556,0.0292480800767361,0.0004576659446003,0.676161594281382,0.8012460579955387,0.0682721568997559,0.0,0.9670239076669416,0.9008978058173588,night/time,0.0142857142857142
6964,20030,dean lewis,stay awake,2019,pop,trace finger right leave drink walk sudden bring problems guess wanna talk cause bigger harder fall crash floor say leave morning come pack feel go stay awake stay awake stay awake hold stay awake stay awake stay awake memories pack box stack door cause bigger harder fall crash floor feel breath lips walk door hand start slip felt like feel go stay awake stay awake stay awake hold stay awake stay awake stay awake look mirror try figure wonder go wrong like daylight come hold say leave morning come pack feel go stay awake stay awake stay awake hold stay awake stay awake stay awake feel go stay awake stay awake stay awake feel go stay awake stay awake stay awake,121,0.0004699248676302,0.0004699248464089,0.0004699248263599,0.02333706716156,0.0004699248163872,0.0004699248166517,0.0392068219770848,0.0004699248520113,0.0004699248422603,0.0004699248424934,0.0938540241489267,0.0004699248350523,0.0004699248156614,0.0004699248467383,0.7249038993825941,0.1026774399630813,0.7162352431495722,0.7315847498910341,0.33835274935015,3.5121457489878545e-05,0.5754328112118714,0.8298245150399092,sadness,0.0142857142857142
6965,20035,nav,habits,2019,pop,wheezy outta yeah money know drug want know drug want tell tell take right match double know know drink think need think addict problems lot habit tryna solve think addict problems talk lose thoughts go lose think know songs songs room yeah say yeah think habit yeah nowadays perky last focus cabbage gotta refill prescription addy uppers dosin makin magic long drug involve money know drug want know drug want tell tell take right match double know know drink think need think addict problems lot habit tryna solve think addict problems talk pills searchin like dope fiend hard jeans smoke blunt room look like smoke screen player like kobe ballin team lookin juice vegas bucksy gamble life cause hoe fuck addy henny touch buy slow shit pricey break look club look gotta sure gang right cause walkin money know drug want know drug want tell tell take right match double know know drink think need think addict problems lot habit tryna solve think addict problems talk,166,0.0005263157953077,0.0005263158041722,0.0005263158488173,0.0005263158358992,0.0676815359774169,0.0005263157969977,0.0005263158205811,0.4758811872161503,0.3741651437812259,0.0244042843885257,0.0005263158330064,0.0005263158237684,0.0005263157901729,0.0005263158223449,0.0005263158149625,0.0005263158193662,0.7454781761074407,0.7346357972463656,0.2309229226133761,0.0,0.440436933223413,0.534519997020928,obscene,0.0142857142857142
6966,20041,ruel,painkiller,2019,pop,painkiller brain get bitter close close seat parkside livin feel like billion teenage cynical know point livin heart get break drivin road wait headon collision springtime funeral miss heartbreaks headaches doctor say diagnose shit days mistake fine fine cause painkiller brain get bitter close miserable take forever brain better close close window seat plane start leavin miss streets knees bleedin homesick veteran leave lookin heartbreaks headaches doctor say diagnose shit days mistake fine fine cause painkiller brain get bitter close miserable take forever brain better close close leave cause barely holdin reason breathin cause painkiller brain get bitter close miserable take forever brain better close oohwoah close know hear close yeah close close close,114,0.0006578947468787,0.065810361386572,0.0006578948109206,0.0602124051389416,0.0273299440135031,0.0006578947484668,0.1142926507341735,0.000657894790609,0.3448185861118313,0.0006578947709036,0.1375439502671536,0.000657894768404,0.0006578947388205,0.00065789479067,0.1807988168756057,0.0208307429185576,0.6642478067800283,0.7473527677358152,0.1054207885750889,0.0,0.4280708985985161,0.4143961252843932,obscene,0.0142857142857142
6967,20043,a$ap ferg,wam,2019,pop,yeah yeah yeah flavor bitch delicious motherfuckers lay ditch kill rappers precision damn rock decision right friends make millions cause knowin vision entertainers crash collision destine money great division finna food dish table starve yeah nigga ball right go dome sharpie yeah work look like right better play like carti smoke yeah game atari movin like kentucky neck hoppin yeah touch jawn skin light skin wake today skrrt right ferg tell need watch bling blaow know ones color drop skrrt skrrt gettin money take bet check material hella fresh flavor bitch delicious yeah motherfuckers lay ditch right kill rappers precision rock decision right friends make millions cause knowin vision entertainers crash collision destine money great division damn finna food dish key mansion yeah diamonds like dancin wonder bitch catch tantrum right helicopter golf course land right house year crew yeah crew leave mink gator shoe swear shit feel like neck hoppin yeah touch jawn skin light skin wake today skrrt ferg tell need watch bling blaow know ones color drop skrrt skrrt gettin money take bet check material hella fresh yeah,181,0.0005012531397337,0.1289047297322456,0.0288254587045717,0.0005012531762259,0.1602625970704375,0.0005012531465341,0.0005012531581093,0.0005012531813459,0.578793521987873,0.0005012531491126,0.0005012531709238,0.0329606536718213,0.0300629889479883,0.0005012531775886,0.0005012531611434,0.0341750120158277,0.8397054045272394,0.7937850934543496,0.0677701483636027,0.0,0.0931574608408903,0.6266149653522712,obscene,0.0142857142857142
6968,20046,ariana grande,make up,2019,pop,like fuck cause screamin wanna break know bout yeaheheh head ruin makeup yeaheheh yeaheheh head ruin makeup yeaheheh energy attitude coincide stayin tonight bring right sorryinabox pop surprise surprise yeaheheh head ruin makeup yeaheheh yeaheheh head ruin makeup yeaheheh promise kiss lips stick shut argument eyeliner look highlight life like fenty beauty know yeaheheh head ruin makeup yeaheheh yeaheheh head ruin makeup yeaheheh stay cause like mood vibe look match attitude dream dream right right work time yeaheheh head ruin makeup yeaheheh head ruin makeup yeaheheh head ruin makeup yeaheheh ahead ruin makeup yeahyeah yeahyeah yeahyeah yeahyeah yeahyeah yeahyeah yeahyeah yeahyeah uhhuh,102,0.0012239902342134,0.3104240967700953,0.0667092062135499,0.1476104346123404,0.0012239902234527,0.0012239903371121,0.03763668316602,0.001223990324102,0.1849973765774442,0.0012239902353095,0.0012239902486996,0.0012239902600444,0.0012239902102316,0.1772552954923314,0.0012239902714239,0.001223990212848,0.6599155204158995,0.7764530933517935,0.0847380368855792,1.4979757085020242e-06,0.4672300082440231,0.7147058046257301,violence,0.0142857142857142
6969,20047,gucci mane,ice (feat. gunna & lil baby),2019,pop,walk talk days days days think things forget time lover think risk days days days afraid live life song lose long days corner stone count time quarter tone friend believe want days corner stone count time quarter tone till friend confront failure aware,43,0.0014619883127133,0.0014619883651102,0.6099695650067227,0.0014619884596513,0.0014619883059887,0.001461988313782,0.0361611575930465,0.1154683123687343,0.0014619883331917,0.0354560890206141,0.1098666788528411,0.0014619883263395,0.0014619883068694,0.0014619883218685,0.0014619883704835,0.0014619883046298,0.8656991227120113,0.7732482116760249,0.1937742909380431,0.0,0.3713932399010717,0.5205055453183323,world/life,0.0142857142857142
6970,20050,drake,draft day,2019,pop,watch watch look look watch watch yeah look look yeah draft manziel years later draft wiggins fuck bitch stay winnin know know yeah suit tie yellin guy know know know laugh stop darkest probably gettin better live shit aside sure people get brunch qatar royals know real niggas fall loyal eggin gonna crack prove hardboiled night try oyster growin quick know shit singin song know spit manifest know write purpose know shittin past follow move realize leave shit pick like rapper yeah offense cause know nigga focus make record gettin bigger hit miss marry folk tell suite cause comin home hear talk crazy know shit sound snap booth body know somalis wallahi donuts coffee lobby gotta tell chill sprite payroll live okay go play like roids canseco oakland shout think eighth flow watch paint flow hate signin deal lawyer heavy load game turn fuck happen soandso worry bout bitch fashion missin action notice missin hunger game shit district yeah mean real girl know know know sidebar leave beat fuck niggas loop lie draft manziel years later draft wiggins fuck bitch stay winnin know know yeah suit tie yellin guy know know know,192,0.0004079967439961,0.0004079967626665,0.0418000422246876,0.0004079968226406,0.0502339692484401,0.000407996752605,0.0004079967493859,0.3113665273213638,0.4772252032807463,0.0345005012788304,0.0004079967662335,0.0004079967759022,0.0004079967453368,0.0292823189965003,0.0144004473452292,0.0004079967704618,0.6620816635979638,0.8169627977335077,0.0323283457111904,0.0,0.5568837592745258,0.8108049020149578,obscene,0.0142857142857142
6971,20052,bts,dionysus,2019,pop,sippin tippin 티르소스 grippin eatin style kill steal illest 디오니소스 티르소스 크리스탈 찰랑이는 fool dunno dunno dunno 보여줄게 아이비와 party party sing drink 태어나지 okay ready 예술가에 shoot shots 예술가에 shoot shots sippin tippin 티르소스 grippin eatin style kill steal illest stack break thyrsus 태어나네 night come mumble mumble mumble night come tumble tumble tumble studio를 bass drum go like party party sing drink 태어나지 okay ready 예술가에 shoot shots 예술가에 shoot shots 어디든지 stadium party kpop 아이돌로 artist artist artist 아이돌이든 예술가이든 과음이지 yeah 싸움이지 yeah 들어올리고 shoot ready ready hype come 예술가에 shoot shots 예술가에 shoot shots sippin tippin 티르소스 grippin eatin style kill steal illest sippin tippin 티르소스 grippin eatin style kill steal illest,117,0.0011198209312305,0.2242692754988683,0.0011198208409044,0.0858954834947981,0.0460085930669043,0.0011198208316089,0.0011198208397968,0.0011198208504092,0.5647975158317136,0.0633516397359457,0.0011198209262338,0.0011198208494632,0.0011198208348729,0.0011198208835329,0.0011198209138372,0.0011198210903856,0.4768764215314632,0.8432171884214035,0.0401596788751795,0.0,0.5816158285243198,0.91090812846207,obscene,0.0142857142857142
6972,20056,beyoncé,before i let go,2019,pop,world fuck niggas yeah clear right yeah forget know wanna sure right good time hurt yeah shame foolish wanna know wanna sure bright yeah yeah yeah know thank rise shin know nothin nothin woah pull coachella pull boot feather pull bring squad squad black black bandanas squad dussé champagne champagne damn thing damn thing dirty dirty singin dancin rain leave wanna good time turn turn kick slide twirl right drop cross legs turn clap shuffle leave glide drop drop floor floor bring clap roll roll step step step step step kick stomp step swag right surf leave work middle hurt little woah woah woah woah woah bbbefore woah woah woah woah woah bbbefore,113,0.0006662225291605,0.0006662225778985,0.0427549934986461,0.0289420763192012,0.0894567811207239,0.0160459685925441,0.0006662225213769,0.1109008305447676,0.4072509359587006,0.0006662225371767,0.1561538750578907,0.0771105030834305,0.00066622252487,0.0006662225281924,0.0006662225736722,0.0006662226069084,0.7054045272392505,0.7751455016280798,0.0688745671431397,0.0,0.4239488870568837,0.8428379344780338,obscene,0.0142857142857142
6973,20060,blackbear,1 sided love,2019,pop,busy talk hear sayin high realize smile fakin overrate change heart breakin onesided onesided onesided time time time try work onesided onesided onesided notice perfect think idea real thing heart break busy talk hear sayin high realize smile fakin overrate change heart breakin missin change maybe change swear lettin lettin hard onesided onesided onesided notice perfect think idea real thing heart break busy talk hear sayin high realize smile fakin overrate changin heart breakin heart breakin heart breakin heart breakin heart breakin,82,0.0010526315838395,0.0010526315961951,0.1683969900146093,0.0010526316498847,0.001052631579932,0.0010526316509117,0.0010526316011021,0.2664759494298225,0.2171424189295687,0.0010526316662313,0.001052631614561,0.0010526316813744,0.0010526315827256,0.0010526316872377,0.3321951673567436,0.0010526316362746,0.5656882919961009,0.7135348562931055,0.2369470250472139,0.0,0.2673124484748557,0.4204023188712199,sadness,0.0142857142857142
6974,20061,bryce vine,la la land,2019,pop,shit live canyon mansion yeah fresh school work focus fashion pretty girl time goals baby waste time california baby waste time california yeah house party wanna waste time baby waste time california baby waste time california california shit bear hamptons hear expensive damn famous insta pics bless think centerfold need money need baby waste time california baby waste time california california yeah house party wanna waste time baby waste time california baby waste time california california nigga fuck girl look like grass greener girl snake niggas game girl prank break right time right time throwin money stripper right vibe right vibe come alive night time night time say wanna fuck say likewise like like cilantro like cilantro like mouth like blanco like blanco city come fuck fuck want code iphone straight player straight player friends say fuck straight hatin straight hatin waste time cali wastin time cause meet ball player come right yeah coachella act like remember wanna waste time baby waste time california baby waste time california,168,0.1191883161732464,0.0004349717615122,0.0185343489598494,0.3508602294617142,0.049390450024364,0.0004349717401925,0.0004349717299303,0.0004349717483599,0.2700816591835869,0.0004349717495675,0.0497867653098828,0.0004349717349817,0.0105143758593479,0.0902620785830085,0.0004349717364472,0.0004349717291237,0.7194844579226687,0.794554265056534,0.2901599298794476,0.0,0.5115416323165705,0.5124972872025633,night/time,0.0142857142857142
6975,20063,dj khaled,"you stay (feat. meek mill, j balvin, lil baby & jeremih)",2019,pop,people ready rocksteady people ready rocksteady moonlight dance moonlight hand hand lonely wait people ready rocksteady people ready rocksteady moonlight dance moonlight hold hand lonely wait people ready rocksteady people ready rocksteady people ready rocksteady people ready rocksteady come come rocksteady,41,0.0015948964884936,0.0015948963639723,0.0015948963496843,0.3693810430839641,0.0015948963329576,0.0015948963349301,0.078977453528314,0.0015948963384698,0.0015948963604754,0.0015948963614358,0.00159489635126,0.231067147466669,0.2966509105772491,0.0015948963318773,0.0015948964011497,0.0015948963317385,0.4519657749377234,0.7699151347332256,0.0315251320533454,0.0,0.2096042868920032,0.6306190944101557,night/time,0.0142857142857142
6976,20066,bazzi,humble beginnings,2019,pop,count band count digits die livin livin yeah pimp ride xzibit yeah yeah yeah humble beginnings outside detroit cold rigid catch catch slippin family home family missin family missin yeah livin good like gettin commission gettin commission yeah yeah feelin good feelin right stop smokin weed takin drag think pop whippin grand placetopace facin eviction like vision picture picture winnin floor smilin grinnin believe believe break breakin stayin believe believe break breakin countin band countin digits wasn bear wasn bear privilege lebanese blood bear ambitious bear ambitious pop tell want gotta yeah yeah yeah goin hard stayin like summer know blind hate like wonder fan brothers member camp send center keep goin like voice know destine know touch head conversations know discuss jump like seven years turn livin dream buy dream realizin nothin cause money buy designer shit wear scar damn money buy designer shit wear scar grateful wealth heart tell think start believe believe believe believe believe break breakin breakin breakin stayin believe yeah yeah believe believe believe break breakin believe,172,0.0004422821809539,0.0784325196692598,0.1754478909602443,0.0004422821832638,0.1103809240714012,0.0004422822010362,0.0004422821972351,0.0668247708815724,0.4024859470890691,0.0223794752004289,0.0529703394718477,0.0004422821913477,0.0555640640096354,0.0004422822019645,0.0310912466085072,0.0004422822326418,0.7259828874688617,0.7457118683178217,0.2931719810963665,0.0,0.1972382522671063,0.6426314815838092,obscene,0.0142857142857142
6977,20067,bazzi,i.f.l.y.,2019,pop,baby look touchin slowly hold player send prayer holy naked girl summer lonely yeah hesitant spooky like skeleton intelligent bitch irrelevant ahah yeah line memories guess summer best chef recipe yeah better guess sayin guess sayin guess sayin fuckin guess sayin guess sayin guess sayin fuckin yeah better days rainy ones champion number yeah true guess sayin guess sayin guess sayin fuckin yeah chillin floor penthouse view mean thing cause money money spend bring best twin shoutout baby yeah yeah yeah write song sing need bail jail bring fail wing guess sayin guess sayin guess sayin fuckin guess sayin guess sayin guess sayin fuckin better days yeah yeah yeah rainy ones champion number yeah true guess sayin guess sayin guess sayin fuckin yeah baby yeah baby baby yeah baby yeah baby baby,132,0.1033837996171954,0.0005060728919228,0.0005060729120761,0.0005060728994559,0.1744456797432838,0.0005060728765744,0.0005060729226744,0.1988267965216062,0.3980741725999737,0.1033279880023693,0.000506072892552,0.0153626158186548,0.0005060729096526,0.0005060729714089,0.0005060729169263,0.0005060728750963,0.8126286147514352,0.7905545727251749,0.3805214663870144,0.0,0.546578730420445,0.5195045130538611,obscene,0.0142857142857142
6978,20068,bazzi,fallin (feat. 6lack),2019,pop,hop pray feel pain save fear linger fall quicker look tell fine cause right feel like stick fade slowly fall faster yeah yeah fall faster yeah yeah days week sleep thoughts runnin deep control crashin know breakin crumb tryin drug takin control fuckin energy pullin holdin alternate reality reality hop pray feel pain save fear linger fall quicker look tell fine cause right feel like stick fade slowly fall faster fall faster need tree insecurity hold yeah feelin guess smoke blunt look pray want know gotta recenter actually yeah catch midair yeah start floatin hate choices hold grudge yeah hop pray feel pain save fear linger fall quicker look tell fine cause right feel like stick fade slowly fall faster fall faster,122,0.0005783690106863,0.0005783690460506,0.0558958174083992,0.0005783690550104,0.1231589363572719,0.0005783690289039,0.0005783690317882,0.0005783690525359,0.2054487547905174,0.0005783690293022,0.0005783690313661,0.0005783690628535,0.0005783691030155,0.1087674749920463,0.4547098527755697,0.0333898310411398,0.7823026102025344,0.760479963079763,0.176706000708836,0.0,0.1879637262984336,0.5945819328891953,sadness,0.0142857142857142
6979,20069,bazzi,no way!,2019,pop,wraith high speed push pedal floor quit stall matter quit fuckin yeah yeah yeah yeah high school dream prize mean push pedal floor game hand bitch shit matter know things dream yeah life know fantasize bout live good fuck tens want hunnids yeah blue band comin yeah tell family finally safe wraith high speed high speed push pedal floor floor quit quit stall stall matter matter quit quit fuckin,69,0.0009930486705583,0.0009930486887757,0.1732838262345217,0.0009930486735339,0.1376990840659401,0.0009930486955067,0.0009930487013988,0.0009930487377489,0.56137830564679,0.0236441655170657,0.0009930487207519,0.000993048736742,0.0009930486697503,0.0009930486696072,0.0009930486885082,0.000993048777499,0.6534170908697066,0.8086557444299156,0.1746979665642234,0.0,0.3435696619950536,0.7097006433033745,obscene,0.0142857142857142
6980,20071,sia,"thunderclouds (feat. sia, diplo, and labrinth)",2019,pop,yeah yeah yeah damn suave feel good come live dirt road trailer live circle straight nerd fine keep call urkel grow hair worse sellin work flow hard time hard turf grow pain hurt tell grow spoil high school crew bruh play football everybody know month snack shack bruh tire school lunch athlete foot sellin sayin know work hard solo toleratin shit tell cold young straight south highway hood sell dope south cookout folks bounce like pogo glock whip floor board test pop gettin texts want think bread wanna cash want rappin move days ballin like mudiay stay street super crab super straight hoopin super late homies movies mane hard field claimin know groupie mane come city real dawg feel come come city real dawg feel come grindin know south ride pull sunday southside people know doin see minute hear yeah stay stay grindin,143,0.0005659310091754,0.0005659309841087,0.0691059708164148,0.000565931000635,0.0508983435947681,0.0005659309997481,0.0005659309607266,0.096548982115952,0.3256512426639562,0.0005659309883121,0.3837965240394341,0.0005659309849936,0.0005659309987771,0.0005659309816597,0.0005659310067481,0.0486859891411301,0.6804938806455106,0.7617106376432582,0.0077299274396861,7.317813765182186e-05,0.47959604286892,0.7147058046257301,obscene,0.0142857142857142
6981,20074,quality control,100 racks (offset feat. playboi carti),2019,pop,hunnit rack hunnits blow rack blow take dior dior book shoot fuck badge remember past pack house bando slap stack watch mouth hoe pass slap rack mouth rack slap slap bitch want man bout play band play bout play band come land bitch hand muhfucka dance muhfucka dance yeah livin go like go like kickin shit friends trend trend bitch benz dirty money cleanse cleanse diamonds jumpin invite friends friends type tens drip european drip diamonds lens hunnit rack hunnits blow rack blow take dior dior book shoot fuck badge remember past pack house bando slap stack mount hoe pass slap rack mouth niggas want money want clout stick couch grandma lookin proud kid worry bout drought baguettes teeth south mille wrist cost house double truck route straight mar valet trap guitar straight nawf losin mind think bitch blank hard paint perc bout faint swimmin shark tank best drown pint pour cloud shit stink hunnit rack hunnits blow rack blow take dior dior book shoot fuck badge remember past pack house bando slap stack watch mouth hoe pass slap rack mouth rack slap slap bitch want man bout play band play bout play band,194,0.0005012531420824,0.0319225045298246,0.0005012531817067,0.0005012531587143,0.0101151547594166,0.0005012531702653,0.0005012531388259,0.0005012531553844,0.5724493253688593,0.086778285069597,0.2389460475521288,0.0179320311461956,0.0005012531718792,0.00050125314149,0.0005012531551387,0.000501253154802,0.9501787068125204,0.8378586262595185,0.0608424305646893,0.0013765182186234,0.3507831821929101,0.632621158939098,obscene,0.0142857142857142
6982,20083,zayn,a whole new world (end title),2019,pop,world shin shimmer splendid tell princess heart decide open eye wonder wonder sideways magic carpet ride world fantastic point view tell dream world dazzle place know clear world world unbelievable sight indescribable feel soar tumble freewheel endless world dare close eye thousand things hold breath get better like shoot come world horizons pursue time spare share world world world fantastic point view tell dream world turn surprise horizons pursue moment redletter time spare time spare share world world world thrill wondrous place,82,0.0008920606847448,0.0309940416949415,0.5568482757249067,0.0008920607077983,0.000892060661352,0.0008920606635261,0.063171456833057,0.1177306033825154,0.0008920607090778,0.0008920606673747,0.0310337630330025,0.1886250702664327,0.0008920606691735,0.0008920607305719,0.0008920607514663,0.0008920607865479,0.2602621033250298,0.7049970515088582,0.0577299776405398,0.0,0.0838829348722176,0.4143961252843932,world/life,0.0142857142857142
6983,20089,naomi scott,speechless (full),2019,pop,come wave mean away tide take swallow sand leave voice drown thunder start crumble shut silence quiet tremble know speechless cause breathe suffocate underestimate cause know speechless write stone rule word centuries unbend stay place better see hear story end cause start crumble come shut silence quiet tremble know speechless speechless break live unspoken cause know speechless lock cage break wing watch burn hear echo say silence wanna tremble know speechless speechless cause breathe suffocate underestimate cause know speechless know speechless speechless,82,0.0009233610936001,0.3769369298878276,0.0009233611025319,0.0009233610533778,0.0009233610429709,0.0009233610374877,0.0009233610373785,0.3648589700473426,0.000923361083129,0.0009233610969684,0.0009233610671512,0.0790158019047063,0.000923361051413,0.0009233610461053,0.1453974570914123,0.0009233610370465,0.4465504169825626,0.7187139450811475,0.4688749687499686,0.0,0.2126957955482275,0.4894735451197273,violence,0.0142857142857142
6984,20090,bazzi,paradise,2019,pop,hand body grabbin enjoyin moment cause life fast lookin forward ignorin past time laugh lookin gettin like coin goodbye haters wishin year couldn tell life livin late nights city causin hell burn bitch grind tonight right right paradise shit feel like friday nights shit feel alive feel like paradise paradise paradise know drink pour swear love right come alive shit feel like paradise feelin head ceilin yeah energy turn nights memories yeah count band workin summer know bummer insecure people turn insecure lovers drink pour night begin level fuck promise hold yeah shit shit feel inside life time livin late nights city causin hell burn bitch grind tonight right right paradise shit feel like friday nights shit feel alive baby feel like paradise paradise paradise yeah know drink pour pour swear love love right come alive shit feel like paradise,140,0.0152453369119598,0.0791920950867951,0.0979056826903294,0.1270120299623532,0.0389352657526307,0.0004657661872595,0.0674981399424943,0.0004657662115498,0.3596997410186482,0.0004657662235371,0.0746063262229133,0.0500113448665398,0.0004657662005836,0.0004657662165245,0.0004657662084014,0.0857021416919319,0.8472869056644646,0.75337794528626,0.0831316095698891,0.0,0.584707337180544,0.6446335461127515,obscene,0.0142857142857142
6985,20100,chance the rapper,the big day,2019,pop,believe luckiest alive right gonna survive crazy yeah survive think greatest life arrive survive crazy yeah survive crazy think greatest life arrive survive crazy yeah survive crazy think greatest life arrive survive crazy yeah survive fuck money shit fuck shit tell burn wanna fuck fuck fuck fuck fuck fuck yeah wanna drink fuck drink drink fuck shoot wanna shit hard lord think greatest life lord arrive survive crazy yeah survive simulation like molecule fold universe dust light maybe molecules body,80,0.0007855459707842,0.1677475712645368,0.1252150491436576,0.0007855459848057,0.0944858668908665,0.0353300278900548,0.0007855459551007,0.0468207187831714,0.3727839122082736,0.0007855459548697,0.0007855460078141,0.0007855460718366,0.0007855459547643,0.0007855459743698,0.0007855459645813,0.0007855459549947,0.6415033033683527,0.7278927262005486,0.3222884761932492,0.0394736842105263,0.8227535037098105,0.640629417054867,obscene,0.0142857142857142
6986,20102,kehlani,feels,2019,pop,shit real contemplate bout feel hard think true want minute fall ceiling know right start limit catch feel baby feel know know know real feel feel know know know real feel take hard shit learn break stop baby matter see past impact grow baby slip away drift away waste waste straight straight face contemplate yeah contemplate baby want minute fall ceiling yeah know right start limit catch feel baby feel know know know real real feel feel feel know know know real feel feel feel feel feel feel feel feel feel feel feel know know know real real feel feel know know know real know real feel feel,108,0.0582100662683744,0.0005211047544523,0.0005211047709256,0.0380798508367478,0.0217492555070571,0.0005211047546704,0.0005211047483675,0.3121554910588333,0.0910520268734422,0.0005211047443448,0.0005211047594231,0.0005211047574436,0.0005211047454899,0.0005211047500588,0.1238391416213006,0.348660910610458,0.332827899924185,0.7994256852037022,0.2600394177102587,4.149797570850202e-05,0.3683017312448475,0.6095974168562621,feelings,0.0142857142857142
6987,20103,labrinth,mount everest,2019,pop,mount everest shit mount everest shit cause world world burj dubai shit touch shit cause world world eeehhh woop woop woop wooo woop woop woop screech sweet sweet tell burn house build tell burn twice tell money know tell pick phone time tell alibi tell thing feel like need need need need need need save sweet sweet outro mount everest shit,61,0.0012239902254826,0.0012239902646509,0.1517207001538024,0.0012239902588364,0.1193246815545427,0.0012239902194035,0.1246726869670238,0.227648191884179,0.3014441456785501,0.0012239902254574,0.0012239902678833,0.0592777204346561,0.0012239902363703,0.0012239902796785,0.0012239902394718,0.0012239904554653,0.4313874147081122,0.7274055841858318,0.2329309567579887,0.0763157894736842,0.4208573784006597,0.4264085124580466,obscene,0.0142857142857142
6988,20106,bon iver,naeem,2019,pop,hear caste fall bass boat concrete slow concrete slow sideline bigger dash have toke berry come hear hear hear hear hear cry hear hear cry hear hear cry hear hear cry hear hear hear occupy long form mind kid bigger climb bastion pasture angry long angry long burn stand mattress laul laul patch hear hear hear hear hear cry hear hear cry hear hear hear hear cry hear cry hear hear hear hear cry hear hear hear hear hear cry hear gonna happen look away pontificate head tell pass tell young mastodons tell feel suddenly paths mama class mama long long hear hear cry hear hear cry cry hear hear cry cry cry,113,0.0005980861343307,0.0005980861881239,0.0005980861450325,0.0005980861888062,0.0005980861245856,0.0296807166449528,0.0005980861305081,0.057335879421936,0.0005980861596323,0.5914457361353442,0.0005980861830642,0.0005980862336529,0.0336554973603957,0.00059808614624,0.2310580122893407,0.0005980861548706,0.3339109715152172,0.6487193292823628,0.807228722117191,0.0282388663967611,0.1446826051112942,0.4083899316975664,music,0.0142857142857142
6989,20108,chance the rapper,let's go on the run,2019,pop,lovely sister come home mister plan kiss plan time road place greaseproof meepmeep feel like road runner feet loose superman hide cheap suit sittin waitin wanna leave swear gotta away meet water sand go leave accord plan gotta wagon bend break boyfriend people wanna know say wanna know break heart like know personality think like feel like wanna away doodoo doodoo doodoodoodoo wanna away check check check chcheck baby dippin tell whippin beat traffic whippin niggas lame think different extra advice listen baby deeper iceberg pass open pippen house giant pair timbs kick folks outta talkin unbothered unbothered farther farther farther away yeah lovely sister come home mister plan kiss plan time road place hyperventilate lyric cool like lemonade aluminum foil dinner plate matcha lattes gettin late mattress inflate walk like zombie assimilate humans simulate go close light drape come kimmel late tryna shoe cannon wear rental skate piss like urinal cake ready finna long ride home like limo date roll window hard window break toss demo tape,168,0.0421820526435599,0.0004918839277741,0.0004918839367453,0.0335859411140926,0.0103434168618529,0.025048693172477,0.0449788306548976,0.0004918839540384,0.3093001397214465,0.0004918839471465,0.2757438504043494,0.0004918839495783,0.0004918839394083,0.0004918839562797,0.1466426038654218,0.0004918839814467,0.8028809704321456,0.770863779709253,0.1004007032135574,0.0,0.6887881286067601,0.7016923851876053,obscene,0.0142857142857142
6990,20110,jonas brothers,don't throw it away,2019,pop,picture frame pack things help week get like cause know think better sayin need space baby work throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away save word late know hurt okay open time eye sleep tonight cause know think better sayin need space baby work throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away timetime time throw away timetime throw away yeah timetime time throw away yeah timetime throw away throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away,143,0.0171617215883924,0.0003898635728549,0.0003898635636503,0.1634542075603599,0.0242441683199741,0.0488968936934069,0.0003898635491398,0.1362346798851431,0.1380882399985996,0.0003898635502022,0.0003898635654126,0.0003898635551967,0.0003898635483347,0.0003898635643523,0.467241726287996,0.0003898635487314,0.7248998158778296,0.7839140578929825,0.0245974142544319,0.0,0.7300082440230832,0.8588544507095716,sadness,0.0142857142857142
